HumanEval_ID,Name,FunctionCall,Predicted,Actual,Matched,Distance
HumanEval/131,digits,2468,"[12, 13, 14, 15, 16, 14, 15, 16, 14, 15, 16, 14, 15, 16, 19, 20]","[12, 13, 14, 15, 16, 14, 15, 16, 14, 15, 16, 14, 15, 16, 14, 19, 20]",False,0.9694656488549618
HumanEval/132,is_nested,']]]]]]]]',"[17, 18, 19, 22, 23, 23, 23, 23, 23, 23, 23, 23, 24, 25, 26, 27, 28, 32]","[17, 18, 19, 20, 23, 19, 20, 23, 19, 20, 23, 19, 20, 23, 19, 20, 23, 19, 20, 23, 19, 20, 23, 19, 20, 23, 19, 24, 25, 26, 27, 28, 32]",False,0.6847290640394089
HumanEval/132,is_nested,'[[]][[',"[17, 18, 19, 20, 21, 19, 20, 21, 19, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 28, 29, 32]","[17, 18, 19, 20, 21, 19, 20, 21, 19, 20, 23, 19, 20, 23, 19, 20, 21, 19, 20, 21, 19, 24, 25, 26, 27, 28, 29, 30, 31, 28, 29, 30, 31, 28, 29, 28, 29, 28, 32]",False,0.7160493827160493
HumanEval/132,is_nested,'',"[17, 18, 24, 25, 26, 27, 28, 32]","[17, 18, 19, 24, 25, 26, 27, 28, 32]",False,0.9402985074626866
HumanEval/132,is_nested,'[[][]]',"[16, 17, 18, 19, 20, 21, 19, 22, 23, 19, 20, 21, 19, 22, 23, 19, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 28, 29, 30, 31, 28, 32]","[17, 18, 19, 20, 21, 19, 20, 21, 19, 20, 23, 19, 20, 21, 19, 20, 23, 19, 20, 23, 19, 24, 25, 26, 27, 28, 29, 30, 31, 28, 29, 30, 31, 28, 29, 28, 32]",False,0.6036363636363636
HumanEval/132,is_nested,'[]]',"[17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 32]","[17, 18, 19, 20, 21, 19, 20, 23, 19, 20, 23, 19, 24, 25, 26, 27, 28, 29, 30, 31, 28, 32]",False,0.7692307692307693
HumanEval/132,is_nested,'[[]',"[17, 18, 19, 20, 21, 19, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]","[17, 18, 19, 20, 21, 19, 20, 21, 19, 20, 23, 19, 24, 25, 26, 27, 28, 29, 30, 31, 28, 29, 28, 32]",False,0.8282208588957055
HumanEval/132,is_nested,'[][][[]]',"[16, 19, 20, 21, 19, 20, 23, 19, 20, 21, 19, 20, 23, 19, 20, 21, 19, 20, 23, 19, 20, 21, 19, 20, 23, 19, 20, 23, 19, 24, ","[17, 18, 19, 20, 21, 19, 20, 23, 19, 20, 21, 19, 20, 23, 19, 20, 21, 19, 20, 21, 19, 20, 23, 19, 20, 23, 19, 24, 25, 26, 27, 28, 29, 30, 31, 28, 29, 30, 31, 28, 29, 28, 29, 28, 32]",False,0.32
HumanEval/132,is_nested,'[]]]]]]]]]]',"[17, 18, 19, 20, 21, 20, 23, 20, 23, 20, 23, 20, 23, 20, 23, 20, 23, 20, 23, 20, 23, 24, 25, 26, 27, 28, 32]","[17, 18, 19, 20, 21, 19, 20, 23, 19, 20, 23, 19, 20, 23, 19, 20, 23, 19, 20, 23, 19, 20, 23, 19, 20, 23, 19, 20, 23, 19, 20, 23, 19, 20, 23, 19, 24, 25, 26, 27, 28, 29, 30, 31, 28, 32]",False,0.3161512027491409
HumanEval/132,is_nested,'[[[[]]]]',"[17, 18, 19, 20, 21, 20, 21, 20, 21, 20, 21, 22, 23, 22, 23, 22, 23, 22, 23, 24, 25, 26, 27, 28, ","[17, 18, 19, 20, 21, 19, 20, 21, 19, 20, 21, 19, 20, 21, 19, 20, 23, 19, 20, 23, 19, 20, 23, 19, 20, 23, 19, 24, 25, 26, 27, 28, 29, 30, 31, 28, 29, 30, 31, 28, 29, 30, 31, 28, 29, 30, 31, 28, 32]",False,0.613013698630137
HumanEval/132,is_nested,'[]]]]]]][[[[[]',"[17, 18, 19, 20, 21, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 20, 22, 23, 19, 2","[17, 18, 19, 20, 21, 19, 20, 23, 19, 20, 23, 19, 20, 23, 19, 20, 23, 19, 20, 23, 19, 20, 23, 19, 20, 23, 19, 20, 21, 19, 20, 21, 19, 20, 21, 19, 20, 21, 19, 20, 21, 19, 20, 23, 19, 24, 25, 26, 27, 28, 29, 30, 31, 28, 29, 28, 29, 28, 29, 28, 29, 28, 29, 28, 32]",False,0.07100591715976332
HumanEval/132,is_nested,'[[[[[[[[',"[17, 18, 19, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 24, 25, 26, 27, 28, 32]","[17, 18, 19, 20, 21, 19, 20, 21, 19, 20, 21, 19, 20, 21, 19, 20, 21, 19, 20, 21, 19, 20, 21, 19, 20, 21, 19, 24, 25, 26, 27, 28, 29, 28, 29, 28, 29, 28, 29, 28, 29, 28, 29, 28, 29, 28, 29, 28, 32]",False,0.5268817204301075
HumanEval/132,is_nested,'[][]',"[17, 18, 19, 20, 21, 19, 22, 23, 19, 22, 23, 24, 25, 26, 27, 28, 29, 28, 32]","[17, 18, 19, 20, 21, 19, 20, 23, 19, 20, 21, 19, 20, 23, 19, 24, 25, 26, 27, 28, 29, 30, 31, 28, 29, 28, 32]",False,0.819672131147541
HumanEval/132,is_nested,'[[]]',"[17, 18, 19, 20, 21, 19, 20, 21, 19, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 28, 29, 30, 31, 32]","[17, 18, 19, 20, 21, 19, 20, 21, 19, 20, 23, 19, 20, 23, 19, 24, 25, 26, 27, 28, 29, 30, 31, 28, 29, 30, 31, 28, 32]",False,0.9004739336492891
HumanEval/133,sum_squares,[-1],"[17, 18, 19, 20, 21, 20, 22]","[18, 19, 20, 21, 20, 22]",False,0.9215686274509803
HumanEval/133,sum_squares,"[1.0,2,3]","[18, 19, 20, 21, 20, 21, 20, 21, 22]","[18, 19, 20, 21, 20, 21, 20, 21, 20, 22]",False,0.9466666666666667
HumanEval/133,sum_squares,"[1,3,5,7]","[17, 19, 20, 21, 20, 21, 20, 21, 20, 21, 22]","[18, 19, 20, 21, 20, 21, 20, 21, 20, 21, 20, 22]",False,0.945054945054945
HumanEval/133,sum_squares,"[1.4,4.2,0]","[17, 19, 20, 21, 20, 21, 20, 21, 22]","[18, 19, 20, 21, 20, 21, 20, 21, 20, 22]",False,0.9333333333333333
HumanEval/133,sum_squares,"[-2.4,1,1]","[17, 19, 20, 21, 20, 21, 20, 21, 22]","[18, 19, 20, 21, 20, 21, 20, 21, 20, 22]",False,0.9333333333333333
HumanEval/133,sum_squares,"[100,1,15,2]","[18, 19, 20, 21, 20, 21, 20, 21, 20, 21, 22]","[18, 19, 20, 21, 20, 21, 20, 21, 20, 21, 20, 22]",False,0.9560439560439561
HumanEval/133,sum_squares,"[10000,10000]","[18, 19, 20, 21, 20, 21, 22]","[18, 19, 20, 21, 20, 21, 20, 22]",False,0.9322033898305084
HumanEval/133,sum_squares,"[-1.4,4.6,6.3]","[18, 19, 20, 21, 20, 21, 20, 21, 22]","[18, 19, 20, 21, 20, 21, 20, 21, 20, 22]",False,0.9466666666666667
HumanEval/133,sum_squares,"[-1.4,17.9,18.9,19.9]","[19, 20, 21, 20, 21, 20, 21, 20, 21, 22]","[18, 19, 20, 21, 20, 21, 20, 21, 20, 21, 20, 22]",False,0.9080459770114943
HumanEval/133,sum_squares,[0],"[18, 19, 20, 21, 22]","[18, 19, 20, 21, 20, 22]",False,0.9069767441860465
HumanEval/133,sum_squares,"[-1,1,0]","[18, 19, 20, 21, 20, 21, 20, 21, 22]","[18, 19, 20, 21, 20, 21, 20, 21, 20, 22]",False,0.9466666666666667
HumanEval/133,sum_squares,"[1,2,3]","[17, 19, 20, 21, 20, 21, 20, 21, 22]","[18, 19, 20, 21, 20, 21, 20, 21, 20, 22]",False,0.9333333333333333
HumanEval/134,check_if_last_char_is_a_letter,"('Pumpkin pie ',)","[18, 19]","[18, 19]",True,1.0
HumanEval/134,check_if_last_char_is_a_letter,"('Pumpkin pie 1',)","[18, 19]","[18, 19]",True,1.0
HumanEval/134,check_if_last_char_is_a_letter,"('',)","[18, 19]","[18, 19]",True,1.0
HumanEval/134,check_if_last_char_is_a_letter,"('apple pi e',)","[18, 19]","[18, 19]",True,1.0
HumanEval/134,check_if_last_char_is_a_letter,"('eeeee e ',)","[18, 19]","[18, 19]",True,1.0
HumanEval/134,check_if_last_char_is_a_letter,"('apple pi e ',)","[18, 19]","[18, 19]",True,1.0
HumanEval/134,check_if_last_char_is_a_letter,"('apple pie',)","[18, 19]","[18, 19]",True,1.0
HumanEval/134,check_if_last_char_is_a_letter,"('A',)","[18, 19]","[18, 19]",True,1.0
HumanEval/134,check_if_last_char_is_a_letter,"('apple',)","[18, 19]","[18, 19]",True,1.0
HumanEval/134,check_if_last_char_is_a_letter,"('eeeee',)","[18, 19]","[18, 19]",True,1.0
HumanEval/135,can_arrange,"[4,8,5,7,3]","[14, 15, 16, 17, 19, 16, 17, 18, 19, 16, 17, 18, 19, 16, 20]","[14, 15, 16, 17, 19, 16, 17, 18, 19, 16, 17, 19, 16, 17, 18, 19, 16, 20]",False,0.9083969465648855
HumanEval/135,can_arrange,"[1,4,2,5,6,7,8,9,10]","[14, 15, 16, 17, 19, 16, 17, 19, 16, 17, 19, 16, 17, 19, 16, 17, 19, 16, 17, 19, 20]","[14, 15, 16, 17, 19, 16, 17, 18, 19, 16, 17, 19, 16, 17, 19, 16, 17, 19, 16, 17, 19, 16, 17, 19, 16, 17, 19, 16, 20]",False,0.8391959798994975
HumanEval/135,can_arrange,"[1,2,4,5]","[14, 15, 16, 17, 19, 16, 17, 19, 16, 17, 19, 16, 20]","[14, 15, 16, 17, 19, 16, 17, 19, 16, 17, 19, 16, 20]",True,1.0
HumanEval/135,can_arrange,"[1,2,4,3,5]","[14, 15, 16, 17, 18, 19, 16, 17, 19, 16, 17, 18, 19, 16, 17, 20]","[14, 15, 16, 17, 19, 16, 17, 19, 16, 17, 18, 19, 16, 17, 19, 16, 20]",False,0.9083969465648855
HumanEval/135,can_arrange,[],"[14, 15, 20]","[14, 15, 16, 20]",False,0.8518518518518519
HumanEval/136,largest_smallest_integers,"([],)","[16, 17, 18]","[16, 17, 18]",True,1.0
HumanEval/136,largest_smallest_integers,"([2, 4, 1, 3, 5, 7],)","[16, 17, 18]","[16, 16, 16, 16, 16, 16, 16, 17, 17, 17, 17, 17, 17, 17, 18]",False,0.323943661971831
HumanEval/136,largest_smallest_integers,"([2, 4, 1, 3, 5, 7, 0],)","[16, 17, 18]","[16, 16, 16, 16, 16, 16, 16, 16, 17, 17, 17, 17, 17, 17, 17, 17, 18]",False,0.2911392405063291
HumanEval/136,largest_smallest_integers,"([0],)","[16, 17, 18]","[16, 16, 17, 17, 18]",False,0.7419354838709677
HumanEval/137,compare_one,"""1"", ""2""","[16, 17, 18, 19, 20]","[16, 17, 18, 19, 20]",True,1.0
HumanEval/137,compare_one,"""5,1"", ""6""","[16, 17, 18, 19, 20]","[16, 17, 18, 19, 20]",True,1.0
HumanEval/137,compare_one,"1, ""2,3""","[16, 17, 18, 19, 20]","[16, 17, 18, 19, 20]",True,1.0
HumanEval/137,compare_one,"5, 6","[16, 19, 20]","[16, 17, 18, 19, 20]",False,0.7419354838709677
HumanEval/137,compare_one,"2, 3","[16, 17, 18, 19, 20]","[16, 17, 18, 19, 20]",True,1.0
HumanEval/137,compare_one,"1, 2.5","[16, 17, 18, 19, 20]","[16, 17, 18, 19, 20]",True,1.0
HumanEval/137,compare_one,"1, 2","[16, 17, 18, 19, 20]","[16, 17, 18, 19, 20]",True,1.0
HumanEval/137,compare_one,"""1"", 1","[16, 17, 18, 19]","[16, 17, 18, 19]",True,1.0
HumanEval/138,is_equal_to_sum_even,"(6,)",[11],[11],True,1.0
HumanEval/138,is_equal_to_sum_even,"(16,)",[11],[11],True,1.0
HumanEval/138,is_equal_to_sum_even,"(13,)",[11],[11],True,1.0
HumanEval/138,is_equal_to_sum_even,"(12,)",[11],[11],True,1.0
HumanEval/138,is_equal_to_sum_even,"(11,)",[11],[11],True,1.0
HumanEval/138,is_equal_to_sum_even,"(10,)",[11],[11],True,1.0
HumanEval/138,is_equal_to_sum_even,"(8,)",[11],[11],True,1.0
HumanEval/138,is_equal_to_sum_even,"(4,)",[11],[11],True,1.0
HumanEval/139,special_factorial,5,"[16, 17, 18, 19, 20, 18, 19, 20, 18, 19, 20, 18, 19, 20, 18, 21]","[16, 17, 18, 19, 20, 18, 19, 20, 18, 19, 20, 18, 19, 20, 18, 19, 20, 18, 21]",False,0.9136690647482014
HumanEval/139,special_factorial,1,"[16, 17, 18, 19, 20, 18, 21]","[16, 17, 18, 19, 20, 18, 21]",True,1.0
HumanEval/139,special_factorial,7,"[15, 16, 17, 18, 19, 20, 18, 19, 20, 18, 19, 20, 18, 19, 20, 18, 19, 20, 18, 19, 20, 21]","[16, 17, 18, 19, 20, 18, 19, 20, 18, 19, 20, 18, 19, 20, 18, 19, 20, 18, 19, 20, 18, 19, 20, 18, 21]",False,0.893048128342246
HumanEval/139,special_factorial,4,"[16, 17, 18, 19, 20, 18, 19, 20, 18, 19, 20, 18, 19, 20, 21]","[16, 17, 18, 19, 20, 18, 19, 20, 18, 19, 20, 18, 19, 20, 18, 21]",False,0.967479674796748
HumanEval/14,all_prefixes,'asdfgh',"[11, 13, 14, 13, 14, 13, 14, 13, 14, 13, 14, 15]","[11, 13, 14, 13, 14, 13, 14, 13, 14, 13, 14, 13, 14, 13, 15]",False,0.8878504672897196
HumanEval/14,all_prefixes,'',"[11, 15]","[11, 13, 15]",False,0.7894736842105263
HumanEval/14,all_prefixes,'WWW',"[11, 13, 14, 13, 14, 13, 14, 13, 15]","[11, 13, 14, 13, 14, 13, 14, 13, 15]",True,1.0
HumanEval/140,fix_spaces,"""Exa   mple""","[15, 16, 17, 18, 21, 26, 27, 28, 18, 21, 26, 27, 28, 18, 21, 26, 27, 28, 18, 21, 26, 27, 28, 18, 21, 26, 27, 28, 18, 21, 26, 27, 28, 18, 21, 26, 27, 28, 34]","[15, 16, 17, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 20, 29, 18, 19, 20, 29, 18, 19, 20, 29, 18, 19, 22, 23, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 30, 32, 34]",False,0.08983451536643026
HumanEval/140,fix_spaces,"""   Exa 1 2 2 mple""","[15, 16, 17, 18, 1","[15, 16, 17, 18, 19, 20, 29, 18, 19, 20, 29, 18, 19, 20, 29, 18, 19, 22, 23, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 20, 29, 18, 19, 22, 24, 25, 28, 29, 18, 19, 20, 29, 18, 19, 22, 24, 25, 28, 29, 18, 19, 20, 29, 18, 19, 22, 24, 25, 28, 29, 18, 19, 20, 29, 18, 19, 22, 24, 25, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 30, 32, 34]",False,0.08083140877598152
HumanEval/140,fix_spaces,"""Yellow Yellow  Dirty  Fellow""",[],"[15, 16, 17, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 20, 29, 18, 19, 22, 24, 25, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 20, 29, 18, 19, 20, 29, 18, 19, 22, 24, 25, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 20, 29, 18, 19, 20, 29, 18, 19, 22, 24, 25, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 30, 32, 34]",False,0.0
HumanEval/140,fix_spaces,"""Mudasir Hanif ""","[15, 16, 17, 18, 21, 26, 27, 28, 18, 19, 20, 18, 21, 24, 25, 28, 18, 21, 26, 27, 28, 18, 21, 26, 27, 28, 34]","[15, 16, 17, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 20, 29, 18, 19, 22, 24, 25, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 20, 29, 18, 30, 32, 33, 34]",False,0.1242603550295858
HumanEval/140,fix_spaces,"""Example""","[15, 16, 17, 18, 21, 26, 27, 28, 18, 21, 26, 27, 28, 18, 21, 26, 27, 28, 18, 21, 26, 27, 28, 18, 21, 26, 27, 28, 18, 21, 26, 27, 28, 18, 21, 26, 27, 28, 34]","[15, 16, 17, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 19, 22, 24, 27, 28, 29, 18, 30, 32, 34]",False,0.10026385224274406
HumanEval/141,file_name_check,'Is3youfault.txt',"[18, 19, 20, 22, 24, 26, 28, 29, 31]","[18, 19, 20, 22, 24, 26, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 29, 31]",False,0.5966386554621849
HumanEval/141,file_name_check,'I563_No.exe',"[18, 19, 20, 22, 24, 26, 28, 29, 31]","[18, 19, 20, 22, 24, 26, 28, 28, 28, 28, 28, 28, 28, 28, 28, 29, 31]",False,0.6893203883495146
HumanEval/141,file_name_check,'all.exe.txt',"[18, 19, 20, 21]","[18, 19, 20, 21]",True,1.0
HumanEval/141,file_name_check,'@this1_is6_valid.exe',"[19, 20, 22, 24, 26, 27]","[18, 19, 20, 22, 24, 26, 27]",False,0.9215686274509803
HumanEval/141,file_name_check,'no_one#knows.dll',"[18, 19, 20, 22, 24, 26, 28, 29, 31]","[18, 19, 20, 22, 24, 26, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 29, 31]",False,0.5772357723577236
HumanEval/141,file_name_check,'1I563_Yes3.exe',"[18, 19, 20, 22, 24, 26, 28, 29, 31]","[18, 19, 20, 22, 24, 26, 27]",False,0.8571428571428571
HumanEval/141,file_name_check,'_f4indsartal132.',"[18, 19, 20]","[18, 19, 20, 22, 23]",False,0.7419354838709677
HumanEval/141,file_name_check,'final..txt',"[19, 20, 22, 24, 26, 28, 29, 31]","[18, 19, 20, 21]",False,0.48936170212765956
HumanEval/141,file_name_check,'final132',"[19, 20, 24, 26, 28, 29, 31]","[18, 19, 20, 21]",False,0.5348837209302325
HumanEval/141,file_name_check,'#this2_i4s_5valid.ten',"[18, 19, 20, 22, 24, 26, 28, 29, 31]","[18, 19, 20, 22, 23]",False,0.7090909090909091
HumanEval/141,file_name_check,'.txt',"[18, 19, 20, 21]","[18, 19, 20, 22, 24, 25]",False,0.7692307692307693
HumanEval/141,file_name_check,'s.',"[18, 19, 20, 21]","[18, 19, 20, 22, 23]",False,0.8571428571428571
HumanEval/141,file_name_check,'I563_Yes3.txtt',"[18, 19, 20, 22, 24, 26, 28, 29, 30]","[18, 19, 20, 22, 23]",False,0.7090909090909091
HumanEval/141,file_name_check,'this_is_valid.txtexe',"[18, 19, 20, 22]","[18, 19, 20, 22, 23]",False,0.8857142857142857
HumanEval/141,file_name_check,'this_is_12valid.6exe4.txt',"[19, 20, 21]","[18, 19, 20, 21]",False,0.8518518518518519
HumanEval/141,file_name_check,'this_is_valid.wow',"[18, 19, 20, 22, 24, 26, 28, 29, 31]","[18, 19, 20, 22, 23]",False,0.7090909090909091
HumanEval/141,file_name_check,"""1example.dll""","[18, 19, 20, 22, 24, 26]","[18, 19, 20, 22, 24, 26, 27]",False,0.9215686274509803
HumanEval/141,file_name_check,'s1sdf3.asd',"[17, 18, 19, 20, 22]","[18, 19, 20, 22, 23]",False,0.7948717948717948
HumanEval/141,file_name_check,'K.dll',"[18, 19, 20, 22, 24, 26, 28, 29, 31]","[18, 19, 20, 22, 24, 26, 28, 28, 28, 29, 31]",False,0.8987341772151899
HumanEval/141,file_name_check,'MY16FILE3.exe',"[18, 19, 20, 22, 24, 26, 28, 29, 31]","[18, 19, 20, 22, 24, 26, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 29, 31]",False,0.6396396396396397
HumanEval/141,file_name_check,'His12FILE94.exe',"[19, 20, 22, 24, 26, 28, 30]","[18, 19, 20, 22, 24, 26, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 29, 30]",False,0.4954954954954955
HumanEval/141,file_name_check,'_Y.txt',"[18, 19, 24, 26]","[18, 19, 20, 22, 24, 26, 27]",False,0.7209302325581395
HumanEval/141,file_name_check,"""example.txt""","[18, 19, 20, 22, 24, 26, 28, 29, 31]","[18, 19, 20, 22, 24, 26, 28, 28, 28, 28, 28, 28, 28, 28, 28, 29, 31]",False,0.6893203883495146
HumanEval/141,file_name_check,'/this_is_valid.dll',"[18, 19, 20, 22, 24, 26, 28, 29, 31]","[18, 19, 20, 22, 24, 26, 27]",False,0.8571428571428571
HumanEval/141,file_name_check,'?aREYA.exe',"[18, 19, 20, 22]","[18, 19, 20, 22, 24, 26, 27]",False,0.7209302325581395
HumanEval/141,file_name_check,'this_is_valid.txt',"[19, 20, 22, 24, 26, 28, 29, 31]","[18, 19, 20, 22, 24, 26, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 29, 31]",False,0.5121951219512195
HumanEval/142,sum_squares,"[1,2,3]","[16, 18, 19, 20, 18, 19, 21, 24, 18, 19, 20, 25]","[17, 18, 19, 20, 18, 19, 21, 24, 18, 19, 21, 24, 18, 25]",False,0.9029126213592233
HumanEval/142,sum_squares,"[1,4,9]","[16, 18, 19, 20, 18, 19, 21, 24, 18, 19, 20, 25]","[17, 18, 19, 20, 18, 19, 21, 24, 18, 19, 21, 24, 18, 25]",False,0.9029126213592233
HumanEval/142,sum_squares,[],"[17, 25]","[17, 18, 25]",False,0.7894736842105263
HumanEval/142,sum_squares,"[-1,-1,-1,-1,-1,-1,-1,-1,-1]","[16, 18, 19, 20, 18, 23, 24, 18, 23, 24, 18, 21, 22, 18, 23, 24, 18, 23, 24, 18, 25]","[17, 18, 19, 20, 18, 19, 21, 24, 18, 19, 21, 24, 18, 19, 20, 18, 19, 21, 22, 18, 19, 21, 24, 18, 19, 20, 18, 19, 21, 24, 18, 19, 21, 22, 18, 25]",False,0.5110132158590308
HumanEval/142,sum_squares,[0],"[17, 18, 19, 20, 25]","[17, 18, 19, 20, 18, 25]",False,0.9069767441860465
HumanEval/142,sum_squares,"[-1,-5,2,-1,-5]","[16, 18, 19, 20, 18, 19, 21, 22, 18, 19, 24, 18, 19, 20, 18, 19, 21, 22, 18, 25]","[17, 18, 19, 20, 18, 19, 21, 24, 18, 19, 21, 24, 18, 19, 20, 18, 19, 21, 22, 18, 25]",False,0.9631901840490797
HumanEval/142,sum_squares,"[-56,-99,1,0,-2]","[16, 18, 19, 20, 18, 21, 22, 18, 19, 24, 18, 19, 24, 18, 21, 24, 18, 19, 22, 25]","[17, 18, 19, 20, 18, 19, 21, 24, 18, 19, 21, 24, 18, 19, 20, 18, 19, 21, 22, 18, 25]",False,0.5766871165644172
HumanEval/142,sum_squares,"[-1,0,0,0,0,0,0,0,-1]","[17, 18, 19, 20, 18, 19, 21, 22, 18, 19, 20, 18, 19, 20, 18, 19, 20, 18, 19, 21, 22, 18, 19, 20, 18, 19, 20, 18, 19, 20, 18, 25]","[17, 18, 19, 20, 18, 19, 21, 24, 18, 19, 21, 24, 18, 19, 20, 18, 19, 21, 22, 18, 19, 21, 24, 18, 19, 20, 18, 19, 21, 24, 18, 19, 21, 22, 18, 25]",False,0.2878228782287823
HumanEval/142,sum_squares,"[-16, -9, -2, 36, 36, 26, -20, 25, -40, 20, -4, 12, -26, 35, 37]","[17, 18, 19, 20, 18, 21, 22, 18, 23, 24, 18, 23, 24, 18, 23, 24, 18, 23, 24, 18, 23, 24, 18, 23, 24, 18, 25]","[17, 18, 19, 20, 18, 19, 21, 24, 18, 19, 21, 24, 18, 19, 20, 18, 19, 21, 22, 18, 19, 21, 24, 18, 19, 20, 18, 19, 21, 24, 18, 19, 21, 22, 18, 19, 20, 18, 19, 21, 24, 18, 19, 21, 24, 18, 19, 20, 18, 19, 21, 24, 18, 19, 21, 24, 18, 25]",False,0.20058997050147492
HumanEval/142,sum_squares,"[-1, -3, 17, -1, -15, 13, -1, 14, -14, -12, -5, 14, -14, 6, 13, 11, 16, 16, 4, 10]","[16, 18, 19, 20, 18, 23, 24, 18, 23, 24, 18, 21, 22, 18, 23, 24, 18, 23, 24, 18, 23, 24, 18, 21, 22, 18, 23, 24, 18, 23, 24, 18, 23, 24, 25]","[17, 18, 19, 20, 18, 19, 21, 24, 18, 19, 21, 24, 18, 19, 20, 18, 19, 21, 22, 18, 19, 21, 24, 18, 19, 20, 18, 19, 21, 24, 18, 19, 21, 22, 18, 19, 20, 18, 19, 21, 24, 18, 19, 21, 24, 18, 19, 20, 18, 19, 21, 24, 18, 19, 21, 24, 18, 19, 20, 18, 19, 21, 22, 18, 19, 21, 24, 18, 19, 20, 18, 19, 21, 24, 18, 25]",False,0.11512415349887133
HumanEval/142,sum_squares,"[1,1,1,1,1,1,1,1,1]","[16, 18, 19, 20, 18, 21, 22, 18, 23, 24, 18, 23, 24, 18, 23, 24, 18, 23, 24, 18, 25]","[17, 18, 19, 20, 18, 19, 21, 24, 18, 19, 21, 24, 18, 19, 20, 18, 19, 21, 22, 18, 19, 21, 24, 18, 19, 20, 18, 19, 21, 24, 18, 19, 21, 22, 18, 25]",False,0.30837004405286345
HumanEval/143,words_in_sentence,"""here""","[24, 25, 26, 27, 28, 32, 34]","[24, 25, 26, 27, 29, 30, 31, 29, 30, 29, 32, 25, 34]",False,0.6835443037974683
